sale_id,sale_time,table_id,customer_id,item_id,quantity,unit_price,total_amount,bartender_id,waiter_id,tip_amount
SALE00252,2026-06-20 00:21:00,TBL025,CUS482,ITEM009,1,125,125,EMP002,EMP009,15.3
SALE00253,2026-06-19 22:43:00,TBL025,CUS482,ITEM053,1,1105,1105,EMP003,EMP019,60.55
SALE00254,2026-06-20 00:07:00,TBL025,CUS482,ITEM017,2,78,156,EMP003,EMP018,9.95
SALE00255,2026-06-20 00:15:00,TBL025,CUS482,ITEM009,2,125,250,EMP006,EMP014,0.0
SALE00256,2026-06-20 00:02:00,TBL025,CUS482,ITEM016,3,126,378,EMP003,EMP012,0.0
SALE00257,2026-06-19 22:51:00,TBL025,CUS482,ITEM006,2,97,194,EMP003,EMP015,0.0
SALE00258,2026-06-19 22:49:00,TBL025,CUS482,ITEM042,1,737,737,EMP004,EMP007,86.27
SALE00259,2026-06-19 23:43:00,TBL025,CUS482,ITEM025,1,94,94,EMP002,EMP020,9.66
SALE00260,2026-06-19 23:09:00,TBL025,CUS482,ITEM049,2,69,138,EMP005,EMP008,0.0
SALE00261,2026-06-19 23:21:00,TBL025,CUS482,ITEM024,2,165,330,EMP004,EMP010,30.46
SALE00262,2026-06-19 23:07:00,TBL025,CUS482,ITEM056,3,18,54,EMP004,EMP008,0.0
SALE00263,2026-06-19 23:03:00,TBL025,CUS482,ITEM058,2,50,100,EMP004,EMP017,8.52
SALE00264,2026-06-19 23:19:00,TBL025,CUS482,ITEM045,1,605,605,EMP004,EMP015,50.44
SALE00265,2026-06-19 23:48:00,TBL025,CUS482,ITEM024,1,165,165,EMP006,EMP013,11.38
SALE00266,2026-06-20 00:20:00,TBL025,CUS482,ITEM018,3,147,441,EMP001,EMP017,33.03
SALE00267,2026-06-19 23:35:00,TBL025,CUS482,ITEM016,1,126,126,EMP002,EMP016,0.0
SALE00268,2026-06-20 00:28:00,TBL025,CUS482,ITEM026,1,331,331,EMP003,EMP014,42.56
SALE00269,2026-06-19 23:33:00,TBL026,CUS489,ITEM046,1,199,199,EMP002,EMP015,0.0
SALE00270,2026-06-20 00:47:00,TBL026,CUS489,ITEM048,2,62,124,EMP002,EMP012,0.0
SALE00271,2026-06-19 23:01:00,TBL026,CUS489,ITEM022,2,252,504,EMP006,EMP014,26.25
SALE00272,2026-06-20 00:37:00,TBL026,CUS489,ITEM057,1,22,22,EMP001,EMP016,2.14
SALE00273,2026-06-19 23:02:00,TBL026,CUS489,ITEM040,1,426,426,EMP005,EMP017,0.0
SALE00274,2026-06-19 23:18:00,TBL026,CUS489,ITEM034,3,75,225,EMP001,EMP008,27.81
SALE00275,2026-06-20 00:56:00,TBL026,CUS489,ITEM048,2,62,124,EMP006,EMP014,11.89
SALE00276,2026-06-20 00:06:00,TBL026,CUS489,ITEM020,3,73,219,EMP006,EMP020,0.0
SALE00277,2026-06-20 00:06:00,TBL026,CUS489,ITEM031,1,51,51,EMP006,EMP017,7.54
SALE00278,2026-06-19 23:31:00,TBL026,CUS489,ITEM043,1,1237,1237,EMP005,EMP018,0.0
SALE00279,2026-06-20 00:57:00,TBL026,CUS489,ITEM014,3,113,339,EMP004,EMP017,26.24
SALE00280,2026-06-20 00:14:00,TBL026,CUS489,ITEM035,2,70,140,EMP003,EMP017,11.64
SALE00281,2026-06-20 00:14:00,TBL026,CUS489,ITEM018,2,147,294,EMP005,EMP018,32.7
SALE00282,2026-06-19 23:01:00,TBL026,CUS489,ITEM030,1,2572,2572,EMP004,EMP017,303.73
SALE00283,2026-06-19 23:20:00,TBL026,CUS489,ITEM019,3,141,423,EMP003,EMP014,54.98
SALE00284,2026-06-19 23:48:00,TBL026,CUS489,ITEM029,1,1509,1509,EMP001,EMP014,140.39
SALE00285,2026-06-19 23:44:00,TBL026,CUS489,ITEM001,1,149,149,EMP003,EMP019,0.0
SALE00286,2026-06-20 00:32:00,TBL027,CUS012,ITEM036,1,47,47,EMP003,EMP009,0.0
SALE00287,2026-06-19 23:04:00,TBL027,CUS024,ITEM059,1,52,52,EMP004,EMP012,6.13
SALE00288,2026-06-19 22:47:00,TBL027,CUS020,ITEM058,1,50,50,EMP005,EMP011,4.68
SALE00289,2026-06-19 22:34:00,TBL027,CUS005,ITEM009,3,125,375,EMP002,EMP013,30.04
SALE00290,2026-06-19 23:23:00,TBL027,CUS027,ITEM060,3,48,144,EMP004,EMP019,0.0
SALE00291,2026-06-20 00:27:00,TBL027,CUS026,ITEM045,1,605,605,EMP006,EMP012,56.12
SALE00292,2026-06-19 23:17:00,TBL027,CUS050,ITEM030,1,2572,2572,EMP001,EMP019,361.84
SALE00293,2026-06-19 23:54:00,TBL027,CUS025,ITEM033,1,54,54,EMP003,EMP007,0.0
SALE00294,2026-06-19 23:42:00,TBL027,CUS041,ITEM052,2,721,1442,EMP004,EMP020,79.99
SALE00295,2026-06-20 00:28:00,TBL027,CUS043,ITEM046,1,199,199,EMP003,EMP020,24.69
SALE00296,2026-06-20 00:11:00,TBL027,CUS040,ITEM046,1,199,199,EMP006,EMP014,27.76
SALE00297,2026-06-19 23:00:00,TBL027,CUS007,ITEM020,3,73,219,EMP004,EMP016,0.0
SALE00298,2026-06-19 23:31:00,TBL027,CUS028,ITEM039,1,744,744,EMP002,EMP008,99.15
SALE00299,2026-06-20 00:01:00,TBL027,CUS016,ITEM060,1,48,48,EMP002,EMP020,6.47
SALE00300,2026-06-20 00:21:00,TBL027,CUS015,ITEM044,1,809,809,EMP001,EMP009,100.69
SALE00301,2026-06-20 00:00:00,TBL027,CUS037,ITEM048,3,62,186,EMP004,EMP011,11.16
SALE00302,2026-06-19 23:54:00,TBL027,CUS024,ITEM052,2,721,1442,EMP002,EMP007,89.42
SALE00303,2026-06-20 00:05:00,TBL029,CUS021,ITEM058,3,50,150,EMP001,EMP009,0.0
SALE00304,2026-06-20 00:31:00,TBL029,CUS021,ITEM047,3,140,420,EMP002,EMP011,0.0
SALE00305,2026-06-20 00:47:00,TBL029,CUS021,ITEM060,2,48,96,EMP006,EMP014,9.33
SALE00306,2026-06-20 00:12:00,TBL029,CUS021,ITEM037,3,62,186,EMP002,EMP018,27.07
SALE00307,2026-06-20 00:49:00,TBL029,CUS021,ITEM040,1,426,426,EMP006,EMP009,49.64
SALE00308,2026-06-20 00:01:00,TBL029,CUS021,ITEM044,1,809,809,EMP001,EMP009,0.0
SALE00309,2026-06-19 23:32:00,TBL029,CUS021,ITEM027,1,294,294,EMP001,EMP007,0.0
SALE00310,2026-06-20 00:44:00,TBL029,CUS021,ITEM054,1,1347,1347,EMP001,EMP018,85.29
SALE00311,2026-06-20 00:02:00,TBL029,CUS021,ITEM036,1,47,47,EMP004,EMP017,3.3
SALE00312,2026-06-19 23:03:00,TBL029,CUS021,ITEM053,1,1105,1105,EMP006,EMP017,58.92
SALE00313,2026-06-20 00:50:00,TBL029,CUS021,ITEM029,2,1509,3018,EMP001,EMP012,371.21
SALE00314,2026-06-19 23:26:00,TBL029,CUS021,ITEM042,2,737,1474,EMP005,EMP020,125.6
SALE00315,2026-06-20 01:44:00,TBL029,CUS021,ITEM036,1,47,47,EMP004,EMP017,2.68
SALE00316,2026-06-20 00:03:00,TBL029,CUS021,ITEM054,1,1347,1347,EMP002,EMP007,111.92
SALE00317,2026-06-19 23:45:00,TBL029,CUS021,ITEM019,2,141,282,EMP001,EMP020,0.0
SALE00318,2026-06-20 00:49:00,TBL029,CUS021,ITEM005,3,72,216,EMP005,EMP016,19.42
SALE00319,2026-06-20 00:14:00,TBL029,CUS021,ITEM053,2,1105,2210,EMP006,EMP007,203.63
SALE00320,2026-06-20 00:10:00,TBL029,CUS021,ITEM057,1,22,22,EMP006,EMP012,0.0
SALE00321,2026-06-19 23:09:00,TBL029,CUS021,ITEM057,1,22,22,EMP005,EMP016,0.0
SALE00322,2026-06-20 01:33:00,TBL029,CUS021,ITEM003,2,162,324,EMP005,EMP018,18.81
SALE00323,2026-06-19 22:53:00,TBL029,CUS021,ITEM009,2,125,250,EMP001,EMP014,28.76
SALE00324,2026-06-19 23:07:00,TBL029,CUS021,ITEM020,1,73,73,EMP001,EMP019,0.0
SALE00325,2026-06-19 23:06:00,TBL029,CUS021,ITEM039,1,744,744,EMP004,EMP019,46.52
SALE00326,2026-06-19 23:15:00,TBL029,CUS021,ITEM036,1,47,47,EMP005,EMP012,3.96
SALE00327,2026-06-19 23:01:00,TBL029,CUS021,ITEM016,1,126,126,EMP002,EMP013,0.0
SALE00328,2026-06-20 00:42:00,TBL029,CUS021,ITEM051,3,115,345,EMP001,EMP020,0.0
SALE00329,2026-06-19 23:23:00,TBL029,CUS021,ITEM005,1,72,72,EMP003,EMP007,7.94
SALE00330,2026-06-20 02:05:00,TBL029,CUS021,ITEM019,1,141,141,EMP006,EMP008,0.0
SALE00331,2026-06-20 01:02:00,TBL029,CUS021,ITEM045,2,605,1210,EMP002,EMP014,0.0
SALE00332,2026-06-20 00:23:00,TBL029,CUS021,ITEM050,3,80,240,EMP002,EMP015,0.0
SALE00333,2026-06-19 23:44:00,TBL029,CUS021,ITEM035,3,70,210,EMP004,EMP018,0.0
SALE00334,2026-06-19 23:58:00,TBL029,CUS021,ITEM006,1,97,97,EMP003,EMP018,6.04
SALE00335,2026-06-19 23:30:00,TBL029,CUS021,ITEM051,1,115,115,EMP006,EMP014,10.97
SALE00336,2026-06-19 23:49:00,TBL029,CUS021,ITEM044,1,809,809,EMP003,EMP020,0.0
SALE00337,2026-06-19 23:48:00,TBL029,CUS021,ITEM046,2,199,398,EMP004,EMP014,28.09
SALE00338,2026-06-19 23:39:00,TBL029,CUS021,ITEM028,3,343,1029,EMP001,EMP015,0.0
SALE00339,2026-06-19 21:59:00,TBL030,CUS043,ITEM028,3,343,1029,EMP001,EMP015,125.67
SALE00340,2026-06-20 00:32:00,TBL030,CUS024,ITEM035,2,70,140,EMP005,EMP019,9.28
SALE00341,2026-06-19 23:01:00,TBL030,CUS017,ITEM060,1,48,48,EMP003,EMP019,0.0
SALE00342,2026-06-19 23:50:00,TBL030,CUS016,ITEM040,1,426,426,EMP001,EMP016,32.75
SALE00343,2026-06-20 00:12:00,TBL030,CUS011,ITEM052,1,721,721,EMP006,EMP012,0.0
SALE00344,2026-06-19 23:04:00,TBL030,CUS026,ITEM002,2,103,206,EMP003,EMP014,21.77
SALE00345,2026-06-20 01:15:00,TBL030,CUS017,ITEM030,1,2572,2572,EMP002,EMP011,0.0
SALE00346,2026-06-19 23:22:00,TBL030,CUS007,ITEM032,1,79,79,EMP002,EMP020,4.34
SALE00347,2026-06-19 23:56:00,TBL030,CUS003,ITEM012,3,95,285,EMP005,EMP012,34.69
SALE00348,2026-06-20 00:48:00,TBL030,CUS038,ITEM017,2,78,156,EMP003,EMP015,0.0
SALE00349,2026-06-19 23:14:00,TBL030,CUS023,ITEM007,1,139,139,EMP005,EMP008,11.48
SALE00350,2026-06-19 23:54:00,TBL030,CUS021,ITEM044,1,809,809,EMP002,EMP007,104.21
SALE00351,2026-06-20 01:00:00,TBL030,CUS018,ITEM058,3,50,150,EMP003,EMP016,13.02
SALE00352,2026-06-20 00:17:00,TBL030,CUS047,ITEM059,3,52,156,EMP002,EMP019,18.97
SALE00353,2026-06-19 23:27:00,TBL030,CUS009,ITEM038,3,73,219,EMP004,EMP020,25.34
SALE00354,2026-06-19 23:24:00,TBL030,CUS040,ITEM042,1,737,737,EMP005,EMP015,0.0
SALE00355,2026-06-20 02:00:00,TBL030,CUS028,ITEM027,3,294,882,EMP001,EMP016,90.36
SALE00356,2026-06-19 23:31:00,TBL030,CUS023,ITEM013,3,81,243,EMP003,EMP010,0.0
SALE00357,2026-06-19 23:33:00,TBL030,CUS026,ITEM021,3,98,294,EMP004,EMP018,0.0
SALE00358,2026-06-20 00:57:00,TBL030,CUS050,ITEM023,3,244,732,EMP003,EMP017,53.46
SALE00359,2026-06-19 23:35:00,TBL030,CUS016,ITEM037,1,62,62,EMP004,EMP017,3.96
SALE00360,2026-06-19 23:52:00,TBL030,CUS036,ITEM022,2,252,504,EMP004,EMP015,0.0
SALE00361,2026-06-20 01:22:00,TBL030,CUS035,ITEM057,1,22,22,EMP001,EMP009,1.68
SALE00362,2026-06-20 00:51:00,TBL030,CUS004,ITEM031,3,51,153,EMP001,EMP020,18.21
SALE00363,2026-06-19 23:51:00,TBL030,CUS021,ITEM045,2,605,1210,EMP006,EMP015,96.0
SALE00364,2026-06-20 00:18:00,TBL030,CUS022,ITEM058,2,50,100,EMP001,EMP018,12.39
SALE00365,2026-06-20 01:13:00,TBL030,CUS011,ITEM059,2,52,104,EMP003,EMP019,6.6
SALE00366,2026-06-18 21:15:00,TBL001,CUS277,ITEM038,1,73,73,EMP005,EMP016,8.39
SALE00367,2026-06-18 21:32:00,TBL001,CUS277,ITEM034,1,75,75,EMP001,EMP010,6.31
SALE00368,2026-06-18 21:42:00,TBL001,CUS277,ITEM047,3,140,420,EMP003,EMP012,52.81
SALE00369,2026-06-18 21:28:00,TBL001,CUS277,ITEM003,3,162,486,EMP004,EMP015,67.05
SALE00370,2026-06-19 00:21:00,TBL001,CUS174,ITEM014,3,113,339,EMP002,EMP007,18.3
SALE00371,2026-06-18 23:03:00,TBL001,CUS174,ITEM048,1,62,62,EMP003,EMP010,8.98
SALE00372,2026-06-18 23:58:00,TBL001,CUS174,ITEM034,3,75,225,EMP003,EMP008,0.0
SALE00373,2026-06-18 23:48:00,TBL001,CUS174,ITEM008,2,157,314,EMP003,EMP008,0.0
SALE00374,2026-06-19 00:27:00,TBL001,CUS174,ITEM059,1,52,52,EMP001,EMP018,0.0
SALE00375,2026-06-18 23:35:00,TBL001,CUS174,ITEM021,1,98,98,EMP004,EMP017,0.0
SALE00376,2026-06-18 23:22:00,TBL002,CUS040,ITEM021,1,98,98,EMP005,EMP012,10.37
SALE00377,2026-06-18 23:04:00,TBL002,CUS014,ITEM057,3,22,66,EMP005,EMP013,0.0
SALE00378,2026-06-18 23:26:00,TBL002,CUS040,ITEM017,2,78,156,EMP002,EMP018,9.86
SALE00379,2026-06-18 21:45:00,TBL002,CUS045,ITEM047,3,140,420,EMP004,EMP008,46.67
SALE00380,2026-06-18 23:12:00,TBL002,CUS033,ITEM031,3,51,153,EMP006,EMP016,12.99
SALE00381,2026-06-18 22:22:00,TBL002,CUS038,ITEM012,2,95,190,EMP006,EMP014,21.47
SALE00382,2026-06-18 23:03:00,TBL002,CUS020,ITEM036,2,47,94,EMP003,EMP013,0.0
SALE00383,2026-06-18 23:10:00,TBL002,CUS008,ITEM032,1,79,79,EMP006,EMP008,7.09
SALE00384,2026-06-18 23:12:00,TBL002,CUS050,ITEM036,2,47,94,EMP002,EMP007,9.47
SALE00385,2026-06-18 23:41:00,TBL002,CUS465,ITEM021,2,98,196,EMP004,EMP019,17.61
SALE00386,2026-06-18 23:36:00,TBL002,CUS465,ITEM018,2,147,294,EMP006,EMP020,27.86
SALE00387,2026-06-18 23:22:00,TBL002,CUS465,ITEM011,3,122,366,EMP005,EMP016,40.44
SALE00388,2026-06-18 23:36:00,TBL002,CUS465,ITEM002,2,103,206,EMP003,EMP019,0.0
SALE00389,2026-06-18 23:36:00,TBL002,,ITEM019,1,141,141,EMP004,EMP010,10.56
SALE00390,2026-06-18 23:40:00,TBL002,CUS014,ITEM002,3,103,309,EMP004,EMP007,24.77
SALE00391,2026-06-18 23:22:00,TBL002,CUS017,ITEM016,1,126,126,EMP004,EMP017,16.61
SALE00392,2026-06-18 23:41:00,TBL002,CUS034,ITEM005,1,72,72,EMP001,EMP007,0.0
SALE00393,2026-06-18 23:40:00,TBL002,CUS020,ITEM010,1,165,165,EMP002,EMP020,13.4
SALE00394,2026-06-18 23:27:00,TBL002,CUS036,ITEM002,2,103,206,EMP001,EMP011,0.0
SALE00395,2026-06-18 23:33:00,TBL002,CUS031,ITEM031,3,51,153,EMP006,EMP015,13.5
SALE00396,2026-06-19 00:46:00,TBL002,CUS255,ITEM027,1,294,294,EMP005,EMP008,24.47
SALE00397,2026-06-19 00:11:00,TBL002,CUS255,ITEM006,1,97,97,EMP004,EMP016,6.22
SALE00398,2026-06-19 00:57:00,TBL002,CUS255,ITEM036,3,47,141,EMP002,EMP007,0.0
SALE00399,2026-06-19 00:04:00,TBL002,CUS255,ITEM020,3,73,219,EMP001,EMP012,0.0
SALE00400,2026-06-19 01:21:00,TBL002,CUS255,ITEM001,2,149,298,EMP005,EMP019,29.79
SALE00401,2026-06-19 00:46:00,TBL002,CUS255,ITEM016,2,126,252,EMP005,EMP015,0.0
SALE00402,2026-06-18 22:06:00,TBL003,CUS007,ITEM011,3,122,366,EMP002,EMP014,0.0
SALE00403,2026-06-18 23:25:00,TBL003,CUS026,ITEM032,2,79,158,EMP005,EMP014,21.71
SALE00404,2026-06-18 23:09:00,TBL003,CUS023,ITEM019,1,141,141,EMP006,EMP017,11.6
SALE00405,2026-06-18 23:21:00,TBL003,CUS033,ITEM011,1,122,122,EMP002,EMP019,14.82
SALE00406,2026-06-18 23:10:00,TBL003,CUS008,ITEM036,2,47,94,EMP006,EMP018,0.0
SALE00407,2026-06-18 23:52:00,TBL003,CUS062,ITEM036,1,47,47,EMP002,EMP014,6.94
SALE00408,2026-06-19 00:38:00,TBL003,CUS062,ITEM013,1,81,81,EMP004,EMP012,9.11
SALE00409,2026-06-18 23:58:00,TBL003,CUS062,ITEM005,2,72,144,EMP003,EMP017,9.97
SALE00410,2026-06-19 00:17:00,TBL003,CUS062,ITEM032,3,79,237,EMP005,EMP019,17.89
SALE00411,2026-06-18 23:49:00,TBL003,CUS062,ITEM059,1,52,52,EMP001,EMP018,3.53
SALE00412,2026-06-18 23:04:00,TBL004,CUS069,ITEM047,3,140,420,EMP003,EMP016,0.0
SALE00413,2026-06-18 23:15:00,TBL004,CUS069,ITEM018,3,147,441,EMP002,EMP009,32.27
SALE00414,2026-06-18 23:30:00,TBL004,CUS069,ITEM056,1,18,18,EMP001,EMP012,2.65
SALE00415,2026-06-18 22:56:00,TBL004,CUS069,ITEM034,2,75,150,EMP003,EMP015,0.0
SALE00416,2026-06-19 00:12:00,TBL004,CUS475,ITEM018,3,147,441,EMP005,EMP014,56.84
SALE00417,2026-06-18 23:56:00,TBL004,CUS475,ITEM049,2,69,138,EMP001,EMP020,13.33
SALE00418,2026-06-18 23:57:00,TBL004,CUS475,ITEM032,1,79,79,EMP004,EMP012,9.86
SALE00419,2026-06-18 23:45:00,TBL004,CUS475,ITEM034,2,75,150,EMP005,EMP011,21.17
SALE00420,2026-06-18 23:10:00,TBL005,CUS481,ITEM058,2,50,100,EMP001,EMP018,0.0
SALE00421,2026-06-18 23:30:00,TBL005,CUS481,ITEM004,3,137,411,EMP004,EMP016,40.7
SALE00422,2026-06-18 22:47:00,TBL005,CUS481,ITEM058,3,50,150,EMP003,EMP007,18.2
SALE00423,2026-06-18 23:07:00,TBL005,CUS481,ITEM012,1,95,95,EMP001,EMP014,5.34
SALE00424,2026-06-18 22:57:00,TBL005,CUS481,ITEM048,2,62,124,EMP006,EMP016,0.0
SALE00425,2026-06-18 22:55:00,TBL005,CUS481,ITEM060,2,48,96,EMP005,EMP018,0.0
SALE00426,2026-06-18 23:03:00,TBL005,CUS481,ITEM059,2,52,104,EMP001,EMP010,0.0
SALE00427,2026-06-18 23:02:00,TBL005,CUS481,ITEM018,1,147,147,EMP003,EMP016,14.78
SALE00428,2026-06-18 23:44:00,TBL005,CUS005,ITEM001,2,149,298,EMP001,EMP012,39.82
SALE00429,2026-06-18 23:11:00,TBL005,CUS040,ITEM035,1,70,70,EMP002,EMP018,5.72
SALE00430,2026-06-18 23:47:00,TBL005,CUS015,ITEM011,1,122,122,EMP004,EMP008,0.0
SALE00431,2026-06-18 23:24:00,TBL005,CUS019,ITEM060,3,48,144,EMP006,EMP019,0.0
SALE00432,2026-06-19 00:12:00,TBL005,CUS012,ITEM019,1,141,141,EMP003,EMP013,9.7
SALE00433,2026-06-18 23:01:00,TBL006,CUS041,ITEM017,3,78,234,EMP004,EMP012,19.86
SALE00434,2026-06-18 21:19:00,TBL006,CUS044,ITEM057,3,22,66,EMP005,EMP013,7.05
SALE00435,2026-06-18 21:41:00,TBL006,CUS035,ITEM058,3,50,150,EMP003,EMP018,0.0
SALE00436,2026-06-18 23:03:00,TBL006,CUS007,ITEM018,1,147,147,EMP003,EMP010,7.81
SALE00437,2026-06-18 23:07:00,TBL006,CUS037,ITEM057,1,22,22,EMP005,EMP012,1.93
SALE00438,2026-06-18 23:46:00,TBL006,CUS077,ITEM007,3,139,417,EMP002,EMP013,34.89
SALE00439,2026-06-19 00:44:00,TBL006,CUS077,ITEM012,2,95,190,EMP005,EMP009,0.0
SALE00440,2026-06-19 00:40:00,TBL006,CUS077,ITEM056,2,18,36,EMP006,EMP013,2.68
SALE00441,2026-06-19 00:36:00,TBL006,CUS077,ITEM055,2,22,44,EMP003,EMP007,0.0
SALE00442,2026-06-18 21:32:00,TBL007,CUS172,ITEM038,1,73,73,EMP005,EMP013,4.85
SALE00443,2026-06-18 21:48:00,TBL007,CUS172,ITEM020,3,73,219,EMP002,EMP016,0.0
SALE00444,2026-06-18 21:34:00,TBL007,CUS172,ITEM022,1,252,252,EMP002,EMP019,22.58
SALE00445,2026-06-18 21:26:00,TBL007,CUS172,ITEM059,1,52,52,EMP003,EMP011,3.83
SALE00446,2026-06-18 21:38:00,TBL007,CUS172,ITEM006,3,97,291,EMP001,EMP014,17.46
SALE00447,2026-06-18 22:29:00,TBL007,CUS264,ITEM014,2,113,226,EMP006,EMP010,0.0
SALE00448,2026-06-18 22:08:00,TBL007,CUS264,ITEM009,2,125,250,EMP004,EMP019,19.58
SALE00449,2026-06-18 22:04:00,TBL007,CUS264,ITEM032,3,79,237,EMP003,EMP014,0.0
SALE00450,2026-06-18 22:11:00,TBL007,CUS264,ITEM002,1,103,103,EMP002,EMP012,10.31
SALE00451,2026-06-18 22:14:00,TBL007,CUS264,ITEM055,2,22,44,EMP002,EMP014,3.13
SALE00452,2026-06-18 23:25:00,TBL007,CUS029,ITEM017,2,78,156,EMP006,EMP015,0.0
SALE00453,2026-06-18 23:23:00,TBL007,CUS010,ITEM023,3,244,732,EMP004,EMP019,0.0
SALE00454,2026-06-18 23:29:00,TBL007,CUS042,ITEM050,3,80,240,EMP001,EMP014,0.0
SALE00455,2026-06-18 23:07:00,TBL007,CUS028,ITEM004,2,137,274,EMP005,EMP019,0.0
SALE00456,2026-06-18 23:34:00,TBL007,CUS027,ITEM036,3,47,141,EMP003,EMP008,0.0
SALE00457,2026-06-18 23:00:00,TBL007,CUS039,ITEM025,3,94,282,EMP003,EMP018,19.67
SALE00458,2026-06-18 23:18:00,TBL007,CUS029,ITEM035,2,70,140,EMP001,EMP008,0.0
SALE00459,2026-06-18 23:27:00,TBL007,CUS034,ITEM055,3,22,66,EMP003,EMP017,8.71
SALE00460,2026-06-18 21:32:00,TBL008,CUS113,ITEM055,1,22,22,EMP005,EMP018,1.49
SALE00461,2026-06-18 22:01:00,TBL008,CUS113,ITEM009,3,125,375,EMP004,EMP011,35.93
SALE00462,2026-06-18 21:34:00,TBL008,CUS113,ITEM047,3,140,420,EMP003,EMP012,46.59
SALE00463,2026-06-18 22:16:00,TBL008,CUS113,ITEM007,2,139,278,EMP001,EMP012,0.0
SALE00464,2026-06-18 22:17:00,TBL008,CUS113,ITEM032,2,79,158,EMP003,EMP018,0.0
SALE00465,2026-06-18 22:06:00,TBL008,CUS113,ITEM032,1,79,79,EMP003,EMP011,8.21
SALE00466,2026-06-18 23:06:00,TBL008,CUS049,ITEM004,2,137,274,EMP004,EMP011,0.0
SALE00467,2026-06-18 23:12:00,TBL008,CUS013,ITEM038,3,73,219,EMP002,EMP017,11.06
SALE00468,2026-06-18 23:08:00,TBL008,CUS040,ITEM031,3,51,153,EMP004,EMP016,0.0
SALE00469,2026-06-18 23:10:00,TBL008,CUS038,ITEM015,1,101,101,EMP002,EMP008,12.4
SALE00470,2026-06-18 23:06:00,TBL008,CUS021,ITEM051,2,115,230,EMP005,EMP013,24.33
SALE00471,2026-06-18 23:15:00,TBL008,CUS043,ITEM023,2,244,488,EMP002,EMP015,0.0
SALE00472,2026-06-18 23:07:00,TBL008,CUS033,ITEM050,1,80,80,EMP001,EMP010,0.0
SALE00473,2026-06-18 23:18:00,TBL008,CUS048,ITEM035,1,70,70,EMP002,EMP016,6.52
SALE00474,2026-06-18 23:00:00,TBL009,CUS066,ITEM019,3,141,423,EMP004,EMP015,46.83
SALE00475,2026-06-18 23:14:00,TBL009,CUS066,ITEM007,2,139,278,EMP005,EMP011,18.32
SALE00476,2026-06-18 23:27:00,TBL009,CUS066,ITEM027,3,294,882,EMP004,EMP016,112.06
SALE00477,2026-06-18 23:51:00,TBL009,CUS066,ITEM059,3,52,156,EMP003,EMP015,13.92
SALE00478,2026-06-18 23:12:00,TBL010,CUS454,ITEM035,2,70,140,EMP002,EMP020,11.04
SALE00479,2026-06-18 22:27:00,TBL010,CUS454,ITEM022,2,252,504,EMP004,EMP016,0.0
SALE00480,2026-06-18 22:43:00,TBL010,CUS454,ITEM031,1,51,51,EMP002,EMP016,7.64
SALE00481,2026-06-18 23:07:00,TBL010,CUS454,ITEM031,1,51,51,EMP002,EMP016,6.04
SALE00482,2026-06-18 23:06:00,TBL010,CUS454,ITEM058,2,50,100,EMP002,EMP014,13.75
SALE00483,2026-06-18 22:39:00,TBL011,CUS243,ITEM030,1,2572,2572,EMP002,EMP010,376.15
SALE00484,2026-06-18 23:15:00,TBL011,CUS243,ITEM029,2,1509,3018,EMP004,EMP008,0.0
SALE00485,2026-06-19 00:17:00,TBL011,CUS243,ITEM057,3,22,66,EMP006,EMP015,0.0
SALE00486,2026-06-18 23:50:00,TBL011,CUS243,ITEM053,1,1105,1105,EMP006,EMP019,99.39
SALE00487,2026-06-18 23:15:00,TBL011,CUS243,ITEM041,2,1127,2254,EMP001,EMP009,0.0
SALE00488,2026-06-18 22:48:00,TBL011,CUS243,ITEM038,1,73,73,EMP004,EMP017,10.31
SALE00489,2026-06-18 22:42:00,TBL011,CUS243,ITEM046,1,199,199,EMP003,EMP018,25.62
SALE00490,2026-06-18 21:48:00,TBL012,CUS475,ITEM025,2,94,188,EMP002,EMP016,20.38
SALE00491,2026-06-18 22:51:00,TBL012,CUS475,ITEM047,3,140,420,EMP004,EMP014,28.16
SALE00492,2026-06-18 22:25:00,TBL012,CUS475,ITEM010,3,165,495,EMP005,EMP012,70.59
SALE00493,2026-06-18 23:30:00,TBL012,CUS475,ITEM056,3,18,54,EMP004,EMP007,0.0
SALE00494,2026-06-18 23:17:00,TBL012,CUS475,ITEM040,1,426,426,EMP005,EMP019,0.0
SALE00495,2026-06-18 23:40:00,TBL012,CUS475,ITEM040,2,426,852,EMP001,EMP020,0.0
SALE00496,2026-06-18 23:19:00,TBL012,CUS475,ITEM051,3,115,345,EMP002,EMP012,0.0
SALE00497,2026-06-18 23:17:00,TBL012,CUS475,ITEM007,2,139,278,EMP005,EMP015,0.0
SALE00498,2026-06-18 23:33:00,TBL012,CUS475,ITEM006,1,97,97,EMP002,EMP010,12.02
SALE00499,2026-06-18 22:43:00,TBL012,CUS475,ITEM042,1,737,737,EMP002,EMP007,0.0
SALE00500,2026-06-18 23:18:00,TBL012,CUS475,ITEM018,1,147,147,EMP001,EMP009,8.24
SALE00501,2026-06-18 23:06:00,TBL012,CUS475,ITEM038,3,73,219,EMP005,EMP019,28.25
SALE00502,2026-06-18 23:56:00,TBL012,CUS218,ITEM056,1,18,18,EMP006,EMP010,2.04
SALE00503,2026-06-19 00:16:00,TBL012,CUS218,ITEM001,2,149,298,EMP003,EMP014,24.69
